"grdc_no","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
5864300,0.139435512684373,0.1808631736667,0.581970326819227,0.097547679242751,0.0277007294877086,0.870986074396489,0.137930510568524,0.0822235094204599,0.779845980011003
5864330,0.213550576450603,0.17700507006019,0.521929536101724,0.149747124219732,0.047546711914288,0.796188140240753,0.212383679325603,0.128013240677022,0.659603079997375
5864331,0.219903059344398,0.188948767789717,0.492551293558718,0.107891396343769,0.0550494150014692,0.825554182335885,0.218356239067524,0.182878621202799,0.598765139729675
5864350,0.152298714146321,0.169966926261004,0.582788145658194,0.111638652103511,0.0324424451066428,0.846942168337628,0.147531219254667,0.0682313472376945,0.784237433507627
5864500,0.100109696777781,0.167710332933152,0.641576409710265,0.070472945886084,0.0132458005397074,0.914233437356502,0.102237410703227,0.0408518847063351,0.856910704590454
5864501,0.0831802625970571,0.195048368721469,0.599376439368004,0.0737670093562749,0.022608589956337,0.901283742863732,0.0864430956661947,0.0638908113416472,0.849666092992161
5864700,0.0699156778178777,0.196106307224091,0.634898830234432,0.0523401831215451,0.0149698975547012,0.933430339518411,0.0690820638639995,0.0576943222085373,0.873223613927563
5864701,0.0797399451458925,0.199090071571654,0.628396171493347,0.0698311936968866,0.0172032398796718,0.911813157534262,0.0763778091205802,0.0588377765411328,0.864784414338273
5865100,NA,NA,NA,0.107471022618306,0.0118075227547215,0.880177562256854,NA,NA,NA
5865101,0.0632520333541361,0.172044347582646,0.644144189339882,0.0543309327382899,0.0196971198408962,0.930129190087927,0.0700543495069891,0.0545574902482687,0.875388160244735
5865102,NA,NA,NA,0.12461569893768,0.0211297670840775,0.856947201835206,NA,NA,NA
5865121,0.198533957072534,0.212123917545274,0.500575979210571,0.198875179706551,0.0350089907280581,0.757243139835375,0.197587887022415,0.106458130003907,0.695953982973777
5865300,0.289999701641609,0.221640592918841,0.392687019382014,0.289500159253696,0.126215282351043,0.555603636579286,0.301445589771524,0.262337362705475,0.436217047522984
5865301,0.130730573256893,0.293681277607085,0.445031155066767,0.100642080736403,0.14622027846059,0.725505255516219,0.133787507586706,0.292947403946214,0.573265088467081
5865309,0.400549493824387,0.199098257735012,0.365861533542015,0.374120597194578,0.118336766850447,0.511110409549113,0.361956670277884,0.236436445547478,0.401606884174636
5865400,0.144518506751394,0.188679379168525,0.576183650953034,0.134278861172675,0.0218996404870805,0.841927358367884,0.142592182062119,0.0800880432261781,0.77731977471173
5865550,0.177385209291821,0.214506195974663,0.505112149279708,0.192241279679224,0.0412538363249267,0.759950591235723,0.184026253339734,0.122447626262752,0.693526120397523
5865600,0.116309288310588,0.216087290363934,0.570717278946469,0.115945195519876,0.02268517685889,0.85671513644809,0.113010387330963,0.0832726941600758,0.80371691850888
5865601,0.0525953951478409,0.261547012447603,0.574366103958477,0.0544269019495757,0.067056548709533,0.860699870481556,0.0532123662607392,0.123973140459003,0.822814493280245
5865650,0.122707865853308,0.209695512843594,0.562229326638847,0.128416812908742,0.0252664347585495,0.840990321301192,0.124175543018159,0.0819477763721517,0.793876680609681
5865670,0.0817642569400452,0.21219345084813,0.602880433395253,0.0845755603274476,0.0135402595306446,0.898554024373109,0.0844346197277719,0.0530246984909284,0.862540681781278
5865800,0.0861356811496211,0.207992281536965,0.610183618375674,0.0816889142855727,0.0140556125008844,0.901874148993697,0.085503970014935,0.0456248548009704,0.868871175183993
5865810,0.0405654940219083,0.219344530594494,0.639983046404894,0.0380483592843929,0.0178185433294767,0.942605922446515,0.0398092566926814,0.0415559196066942,0.918634823700607
5865900,0.0802081847811916,0.181270933212072,0.646020401595841,0.0604947079067276,0.014062932197984,0.927837844196893,0.0764669708103317,0.0676016507066115,0.855931378483056
5866100,0.054232753844856,0.245165040589399,0.59911762909734,0.0552802488683041,0.0417280564372691,0.900420833000525,0.0544811955558678,0.11328192770866,0.832236876735437
5866110,0.0887519870883956,0.220761087153991,0.579546280690608,0.0816794168754733,0.0417059888166847,0.872577039659385,0.0948790901018635,0.111994936086805,0.793125973811333
5866111,0.0781583664025685,0.205207017169023,0.62709188764326,0.0845183542284124,0.0329021942636286,0.88666792048551,0.079557664747649,0.117133535860217,0.803308799392134
5866115,0.108764341058259,0.195350859184731,0.604713725329133,0.0986021653615539,0.0347382645154703,0.870513797440321,0.106416419717685,0.136220426578174,0.757363153704138
5866120,NA,NA,NA,0.0477003387817933,0.0166287205822995,0.938295377999545,NA,NA,NA
5866130,0.111676088028348,0.162318107810221,0.628781158683527,0.0710873522483491,0.0275095673482631,0.898328502207844,0.107471763902045,0.0564807625534593,0.836047473544494
5866150,0.0894567006720112,0.222457337876666,0.588871755402248,0.0916859985318838,0.0282334781584047,0.882350215257124,0.0851694888357927,0.0999046740606843,0.814925837103522
5866200,0.129442537558751,0.229382989444105,0.536404874032223,0.0995654254108333,0.0386644194775432,0.861577882883581,0.129361386036291,0.162706821170496,0.707931792793213
5866210,0.0710938980839329,0.204006935120023,0.632382249726731,0.0801000021335031,0.0384700907407894,0.883518141043629,0.0763514144135338,0.107405758539629,0.816242827046986
5866230,0.0597671112490931,0.216005421643266,0.625800964426746,0.0421948806073598,0.0494477983003626,0.911743892755338,0.0558666227660214,0.107498113434743,0.836635263799216
5866300,0.0705066126271965,0.231793480520475,0.59387540834024,0.0711701170434077,0.0494827269127427,0.880839581992799,0.074192496551963,0.137535174479186,0.788272328968854
5866301,NA,NA,NA,0.0906649272657179,0.0265462863006061,0.879631782138715,NA,NA,NA
5866302,0.105609352137397,0.207730440208075,0.5761383394784,0.0929904281691286,0.0387995800291397,0.861981110813813,0.1060672371972,0.121197735307462,0.772735027495338
5866310,0.0724330972318238,0.267539383985557,0.557535742645689,0.0726946368316628,0.0709654473868549,0.843240253234794,0.074073699480493,0.155392331011698,0.770533969507808
5866500,0.123529780733715,0.218953910850961,0.545297583356833,0.097502021356307,0.0425517851347194,0.864817080278982,0.124296960236666,0.151390651053449,0.724312388709879
5866600,0.140540172940353,0.20258939224151,0.569452634641699,0.125129057060764,0.0358986752443948,0.837297603611109,0.137899047739269,0.102385511360525,0.75971544090016
5866610,0.142638198081288,0.213916300971407,0.559766864829701,0.132864376116726,0.0406127409141128,0.823967964887992,0.138763337204844,0.122125255495342,0.739111407299816
5867200,0.0576273838806708,0.190518117088127,0.653045403776056,0.0384682527809448,0.0102122339809405,0.9531362799018,0.0588244072876526,0.0403317853357203,0.900843807376631
5867250,0.113725744150993,0.194836431228847,0.605199222502023,0.107978977432946,0.0247064041686151,0.86662686841002,0.114096617730964,0.0979742444113766,0.787929137857674
5867300,0.055664128874183,0.20686969540065,0.648383719927397,0.0346384148623968,0.0172048668240297,0.94871487277759,0.0518614166158251,0.0601274580814665,0.888011125302706
5867350,0.0881901483281937,0.205253779922579,0.616447091187087,0.0723753022050577,0.0192503211498709,0.906994791908882,0.0861569913195077,0.0658037075796308,0.848039301100858
5867400,NA,NA,NA,NA,NA,NA,NA,NA,NA
5867510,0.0608050920381301,0.198183882872069,0.637169746326569,0.0515301778051915,0.0144307407257482,0.935649347619348,0.0567316920005337,0.0538886544122852,0.88937965358718
5867550,0.0750122645018872,0.196944806317917,0.628215209516597,0.0460408635471682,0.0183839212652099,0.93662285235533,0.0702545720264463,0.0538835928058293,0.875861835167716
5867700,0.077989031910972,0.179327228602691,0.658658575597021,0.0498565477006213,0.0237624995361612,0.928921270436624,0.0735719815503452,0.0782128688016838,0.848215149647977
5867710,0.057072479864906,0.209735120319033,0.639634092956418,0.0525058921639555,0.0182678908661806,0.93412722777605,0.0547194002055875,0.0708809667726142,0.874399633021714
5868050,0.131290045770897,0.281720515382064,0.47791102863754,0.10151060836557,0.125763021947945,0.770432310136098,0.135231333273353,0.355031615490431,0.509737051236216
5868100,0.123373647332888,0.305948709033674,0.460589641567049,0.0878256803375995,0.162926794644114,0.725848027357123,0.120862444553392,0.347063463208848,0.532074092237768
5869401,0.083870082119433,0.284673501052961,0.486374791292019,0.0698273585547795,0.0859887794358975,0.85129760615741,0.0873524919555672,0.370767239936726,0.541880268107924
5869501,0.0412784516811954,0.195949000704032,0.666981920971293,0.0375145219251408,0.0100999828437011,0.952504356205224,0.0410586369206072,0.0390210406972051,0.919920322382236
5870500,0.096520703639312,0.154329920415533,0.66373789197919,0.047073687630782,0.0161757652425495,0.935136329870986,0.0973463845372253,0.039947028017687,0.862706587445172
5870600,0.0799270935083837,0.200988133532752,0.624546974271133,0.0614465407307598,0.0234744629125104,0.915103686053079,0.0790101187004095,0.0767422779702117,0.844247603329375
5870650,0.172657838928327,0.140301889811662,0.577430940919382,0.140544698314434,0.0361888101556936,0.83061202803383,0.187849979694083,0.113135052288199,0.699014968017741
5870655,0.165014977918052,0.152539273775724,0.612904973775026,0.0979961259303064,0.0377267357703373,0.861173651162268,0.162611727098027,0.154450045111466,0.682938227790499
5870700,0.175100126560098,0.268079557861691,0.443116548046852,0.170485906107814,0.0653878661062089,0.74313809892551,0.167056874439922,0.286335134582347,0.546607990977736
