"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas"
"ID_22",0.199321613266161,0.17716589589529,0.525427248018782,0.218422989019719,0.0163826545026405,0.754220426137745
"ID_23",0.160231572759009,0.17015905324149,0.565790015443539,0.170261485729683,0.00991937476352041,0.811345811809173
"ID_24",0.190840316451954,0.159141210848119,0.528954060967187,0.239432876908411,0.0173899757193745,0.736345128653635
"ID_25",0.16789507214503,0.16660781249231,0.535951351651984,0.223897664752222,0.0223420194106372,0.742703889131443
"ID_26",0.171491629035219,0.178604531482815,0.526611086409148,0.221905089749806,0.029470064020305,0.734454385039115
"ID_27",0.279530245192611,0.159917925158151,0.463936363692592,0.302549245349691,0.0170821018296006,0.668653624868309
"ID_28",0.262598797843186,0.161098258575442,0.474761390529329,0.293902612600152,0.0174977008274242,0.676681329590906
"ID_29",0.252559430210946,0.163512649431729,0.480711756791461,0.282283364143149,0.017916134270352,0.688533250901132
"ID_30",0.186427871759723,0.175926825621467,0.541408543476061,0.20200958578561,0.0186014369726683,0.771114144165262
"ID_31",0.141934424489497,0.188758597524961,0.564710686041488,0.146393488643852,0.0143347046810619,0.831801416797749
"ID_32",0.212010848051754,0.156486669496486,0.517685624421662,0.246398984970864,0.0159992120791784,0.729682397962844
"ID_33",0.212501130290367,0.158259024227685,0.514678108539953,0.259921717292873,0.0169991490890491,0.71105960331995
"ID_34",0.214104423277903,0.164682540410184,0.50935127408985,0.254990100333568,0.018393711102855,0.715072564689903
"ID_35",0.363442438829064,0.170085210126441,0.391522502033989,0.366959741024754,0.0381790217996068,0.575655225069034
"ID_36",0.16540729004812,0.137828848065616,0.572419199887809,0.194112944787652,0.0120501317565551,0.783419664178113
"ID_37",0.293622151475294,0.145410826271981,0.452858692146494,0.315775438125852,0.0239107154717973,0.65146844178672
"ID_38",0.134698866923263,0.160755466909838,0.584493754012335,0.161325152192949,0.0128337678298195,0.816619967067042
"ID_39",0.176159833541791,0.186853278777156,0.537629834256378,0.188440960509588,0.0205605677745308,0.782320835893822
"ID_40",0.346567405457579,0.167677252732631,0.40147732142897,0.356409148940387,0.0262666408671024,0.607080138687619
"ID_41",0.324782236224194,0.169395306627951,0.415148779181431,0.336556875764222,0.0328041703036171,0.622407957914363
"ID_42",0.343158282306398,0.161629915523031,0.40026352644335,0.36511752347451,0.0279527984449202,0.595359365586498
"ID_43",0.304793832876798,0.174452821793522,0.429280349328941,0.323764263878115,0.0284220954849204,0.633011979332716
"ID_44",0.29155729786341,0.17206298033272,0.443252194724627,0.315800533133872,0.0259640364406017,0.643593803832371
"ID_45",0.285443032663078,0.172393348874266,0.44477481010981,0.316480913553576,0.0261425043461376,0.641087422855275
"ID_46",0.195850460123553,0.175659692530361,0.534797007264343,0.205571528151289,0.020388453166652,0.763353969923332
"ID_47",0.270991056291438,0.184872632794748,0.463208805471224,0.280490783480558,0.0357257427020106,0.666225205923698
"ID_48",0.268684190736876,0.181215297291266,0.471377231343594,0.274824525831967,0.0299128568546995,0.682712151095996
"ID_49",0.299496752080434,0.18342552307019,0.465557780150767,0.286923229471464,0.0276901687417165,0.676661603114085
"ID_50",0.306938589130764,0.166124005807245,0.442232540355645,0.319026027977447,0.0272904476649044,0.645781120530111
"ID_51",0.401416961798278,0.161050578125029,0.36181823790089,0.416967634716798,0.0287566163429011,0.54118883116079
"ID_52",0.330103408214212,0.163372006018312,0.414737779375321,0.361673622306959,0.0284783241912522,0.595049856234038
"ID_53",0.171827432728996,0.178864262740054,0.555786207812067,0.181764748575999,0.0138776330918396,0.798726307012878
"ID_54",0.169252735926373,0.162061030531106,0.56553141574547,0.183936268741098,0.0215304202835705,0.780556211636007
"ID_55",NA,NA,NA,NA,NA,NA
"ID_56",NA,NA,NA,NA,NA,NA
